Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
"Foreign Invader, Ernesto Esquivel-Garcia, 20, TWICE arrested & in the custody of immigration officials TWICE released just to go kill an American citizen&#x1f621;. ⁦@POTUS⁩ #DeportThemAll #BuildTheWall #lilbulli &#x1f1fa;&#x1f1f8;&#x2764;️",No,the tweet does not contain explicit racial hate speech against Black people,No,the author's motivation appears to be focused on immigration issues rather than racial hatred,Hate,Negative,-0.8316
"Fox Scumbag Laura Ingraham claims Trump is protecting immigrant children from their drug abusing, child trafficking parents  Read Story:   #ImpeachTrump #Resist #VoteBlue #GOPScum #FoxLies",No,the tweet criticizes a public figure and does not specifically target Black people or contain racial slurs,No,the author's motivation appears to be political critique rather than hate or racism,Non-hate,Negative,-0.802
Francesca Cernia Slovin Immigrant Arts &amp; Women's Empowerment Summit - NY Blueprint,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Neutral,0.0
Friend- any plans for the weekend? Me-,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.4939
Friend- do you wanna be buried or cremated? Me-,No,"the tweet does not contain any racial hate speech against People of African Descent Black people it is a neutral question about burial preferences,",No,the author's motivation for writing the tweet is not hateful or racist it is simply a personal inquiry without any derogatory implications,Non-hate,Positive,0.4939
Friend- we should talk about what you did when you were drunk last night. Me-,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Positive,0.2023
"From the archives: Daniel Berrigan on refugees, Christ, and the American Dream.",No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or promote hate against any group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses historical perspectives on refugees and the American Dream without any negative connotations,Non-hate,Positive,0.25
Fuck hoes a bitch ain’t nothin women be trippin bruh,No,this tweet does not specifically target any racial group and is more focused on women in general rather than people of African descent,No,the language used expresses frustration towards women but does not indicate a hateful or racist motivation towards a specific racial group,Hate,Negative,-0.8074
Fuck off you stupid fucking CUNT OH MY GODDDDDDDD,No,the tweet does not contain any specific references to race or people of African descent,No,the author's motivation appears to be frustration or anger rather than hate directed at a specific racial group,Hate,Negative,-0.9027
Fuck the bitch that works at BK. She wouldn’t take my order stupid CUNT.,No,the tweet does not mention race or target People of African Descent specifically,No,the author's motivation appears to be frustration with service rather than hate or racism,Hate,Negative,-0.9396
Fuck you ugly cunt bitch don't get smacked,No,the tweet does not specifically target People of African Descent or any racial group,No,the language used is aggressive but does not indicate a racial motivation,Hate,Negative,-0.93
Gals ❤ 2 holler ' I'm dat bitch' Well I'm tryna 2 b 'dat woman' Dat woman wit a college degree n money.Dat woman strong in her faith in God,No,The tweet does not contain any racial hate speech against People of African Descent as it does not reference race or express hatred towards any racial group,No,The author's motivation appears to be positive and empowering as they express a desire to be a strong and educated woman without any indication of hate or racism,Non-hate,Positive,0.8658
"Geez, should have expect the unexpected. I just happen to forget to foresee what a mouth of skank you have.",No,", the tweet does not contain any explicit racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner",No,", the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be directed at an individual's behavior rather than their race or ethnicity",Hate,Negative,-0.2263
"German diplomat blames Britain for the immigrant crisis in Germany ""UK should take them"" - Free Speech Time - @user",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses immigration issues without targeting any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be a commentary on political issues regarding immigration,Non-hate,Negative,-0.5423
German town becomes first to ban migrants,No,the tweet does not specifically target People of African Descent or contain language that is racially charged in that context,No,the author's motivation is not explicitly hateful or racist as the tweet does not express animosity towards any specific group,Non-hate,Negative,-0.5574
Germany reaches first deal with #Spain to return migrants,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a policy matter related to migrants and does not specify race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist it appears to be informational regarding a political agreement between countries,Non-hate,Positive,0.0516
Germany to return refugees to Spain?https://t.co/5Q2kKksTAr,No,The tweet does not contain any language or content that specifically targets or expresses hatred towards People of African Descent or any racial group,No,The author's motivation appears to be informational about refugee policies without any indication of hate or racism,Non-hate,Neutral,0.0
"Germany, France and Malta agree to take in boat migrants",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it discusses a policy decision without targeting any specific racial group,Non-hate,Positive,0.3612
"Germany’s Seehofer pushes migrant take-back deal with Italy, Greece @user UK should be sending our asylum seekers back to where they first entered EU",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses immigration policy without targeting any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist it reflects a political stance on asylum seekers rather than a racial bias,Hate,Neutral,0.0
Girls bitch about how immature guys are and then they do shot like That #WomenSuck,No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration with a gender stereotype rather than targeting a specific racial group,Non-hate,Negative,-0.3182
Girls hear you say “fuckk” during sex and think her pussy bomb First of all hoe my Girlfriend on her way,No,the tweet does not contain any racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be expressing a personal sentiment without any discriminatory intent,Hate,Negative,-0.4939
Girls with blonde hair and dark roots make my cock hard for some reason,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a physical preference without reference to race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a personal attraction without derogatory intent,Hate,Negative,-0.25
Glad not all men are like that and sad some women are like this...,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as the statement is more about gender dynamics than race,Hate,Positive,0.5994
God fucking forbid someone offend any fucking one on this planet. Idk how our species will continue when everyone is too much of a fucking cunt bitch to speak their minds @user please add a filter to this so it can be friendly,No,the tweet does not contain any racial hate speech against People of African Descent Black people it expresses frustration about political correctness and free speech issues without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to stem from a desire for open dialogue rather than animosity towards any group,Non-hate,Negative,-0.7527
Good Morning Canada 🇨🇦 One of the most beautiful qualities of true friendship is to understand and to be understood.,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be positive and supportive without any indication of hate or racism,Non-hate,Positive,0.9152
"Growing up in Ethnic Enclaves : Language Proficiency and Educational Attainment of Immigrant Children: Danzer, Alex",No,this tweet does not contain any racial hate speech against People of African Descent as it discusses language proficiency and educational attainment in a neutral academic context,No,the author's motivation for writing this tweet does not appear to be hateful or racist as it presents a scholarly reference without any derogatory language or intent,Non-hate,Positive,0.1779
"Guy: your last name is Gonzales? You must not be from around here, like a Mexican immigrant. Me: actually I was born in Florida and raised in NY.  Guy: oh so your not from Mexico? Me: No, I’m actually from Filipino descent but even if I was from Mexico, I’d be damn proud to be",No,the tweet does not contain racial hate speech against People of African Descent because it does not reference them or express hatred towards them,No,the author's motivation for writing the tweet is not hateful or racist as they express pride in their heritage and respond to a misunderstanding without hostility,Non-hate,Positive,0.4039
HRW slams 'appalling' conditions of migrant camps in northern Greece,No,the tweet does not contain any racial hate speech against People of African Descent Black people as it discusses migrant camp conditions rather than targeting any specific racial group,No,the author's motivation for writing the tweet does not seem hateful or racist as it focuses on human rights issues rather than promoting discrimination or hate,Non-hate,Negative,-0.3612
Happiest of birthdays to the main hoe 😏💃🏻 I hope you have a wonderful day angel 🌹💞 @user,No,This tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any derogatory manner,No,The author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a positive sentiment for someone's birthday,Non-hate,Positive,0.9442
"Happy World Day of Social Justice! Social justice is a driving value in our work, and we believe the Scriptures are full of God’s commands to his people to love, welcome, and seek justice for refugees and other immigrants.",No,"this tweet does not contain racial hate speech against People of African Descent Black people it promotes social justice and inclusivity for refugees and immigrants,",No,the author's motivation for writing the tweet is not hateful or racist it emphasizes love and justice for marginalized groups,Non-hate,Positive,0.9744
"Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is",No,this tweet does not specifically target People of African Descent or contain racial hate speech,No,the author's motivation appears to be a general critique of behavior rather than a racially motivated attack,Non-hate,Negative,-0.8268
Have you reserved your spot at RAM's Annual Art Affair?! RAM members get 25% off admission price!,No,the tweet does not contain any racial hate speech against People of African Descent it is a promotional message about an event,No,the author's motivation for writing the tweet is not hateful or racist it appears to be aimed at promoting an art event and providing a discount for members,Non-hate,Neutral,0.0
He just kept screaming 'is it too late now to say sorrrrry?!',No,the tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be a commentary on a specific action or phrase without any negative connotations towards any group,Non-hate,Negative,-0.4389
Help out! Give to 'Indian Women Need Instant Help Stop Rape &; Murders'. #generosity via @user,No,The tweet does not contain any racial hate speech against People of African Descent as it does not mention or target them in any way,No,The author's motivation for writing the tweet does not appear to be hateful or racist as it advocates for assistance and support for a specific cause without disparaging any group,Non-hate,Negative,-0.5411
Her- how come you never called me again after we fucked? Me-,No,the tweet does not contain racial hate speech against People of African Descent Black people as there is,no,mention of race or any derogatory terms related to race No the author's motivation for writing the tweet does not appear to be hateful or racist as the content is focused on a personal conversation and does not express animosity towards any racial group,Non-hate,Negative,-0.6597
Her- what's for dinner Me-,No,the tweet does not contain any content that targets or discriminates against People of African Descent Black people,No,the author's motivation appears to be neutral and does not indicate any hateful or racist intent,Non-hate,Neutral,0.0
Hey jackass liberals see a wall DOES work #BuildThatWall,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it targets a political group rather than a racial group,Hate,Negative,-0.4215
Hey ⁦@DailyMailUK⁩ did some thieving immigrant steal your apostrophe?,No,the tweet does not specifically mention or target People of African Descent it refers to immigrants in a general sense,No,the author's motivation appears to be mocking or criticizing the media rather than expressing hate or racism,Non-hate,Negative,-0.4939
"Hi @user we join the many signatories of this open letter to you from @user Surely you can understand that charging migrant women for maternity care in the UK is unworkable &amp; inhumane. #ALLMothers need this care, regardless of status!",No,the tweet does not contain racial hate speech against People of African Descent as it discusses maternity care for migrant women without any reference to race or ethnicity,No,the author's motivation for writing the tweet is not hateful or racist as they advocate for equitable healthcare access for all mothers regardless of their status,Non-hate,Positive,0.907
"Hoe be like “I’m cut from a different cloth”... first of all, you’re a napkin bitch 😑",No,", the tweet does not explicitly target or demean People of African Descent it uses a metaphor that is not racially charged",No,", the author's motivation seems to be humor or sarcasm rather than expressing hate or racism",Hate,Negative,-0.5267
"Home Office misled court about treatment of child refugees from Calais, judges find",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a legal finding regarding child refugees,Non-hate,Neutral,0.0
"Home should never break you in two so wherever you go you are never whole; half of you remains where you left it, and the other half is rejected where you arrive- @user #TEDxExeter 2018 #Refugees #Poetry #SpokenWord",No,This tweet does not contain any racial hate speech against People of African Descent as it discusses themes of home and belonging without targeting any specific racial group,No,The author's motivation for writing the tweet does not appear to be hateful or racist as it seems to express a sentiment about the experiences of refugees and does not convey animosity towards any group,Non-hate,Negative,-0.5106
"Honestly. I know #Twictator wants total control, but to suggest I follow #CrookedHillary No thanks twitgo. If I ever follow that criminal, itll be to celebrate when karma finally bites her in the ass #LockHerUp #TuesdayThoughts #MAGA #Trump #BuildThatWall #KAG2018",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses political figures and does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses political disagreement and frustration without targeting any racial group,Hate,Negative,-0.7513
Hoping they will reconsider many things - esp. re. #Immigration,No,the tweet does not specifically target or express hate towards People of African Descent or any racial group,No,the author's motivation appears to be a general concern about immigration policies without any indication of hate or racism,Non-hate,Positive,0.4215
How I take STD tests,No,the tweet does not contain any racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet is not hateful or racist because the content is neutral and discusses a personal health topic,Non-hate,Neutral,0.0
How Irish migration and the criminal mind were viewed in the Victorian era,No,This tweet discusses historical perspectives on Irish migration and criminality without targeting or expressing hate towards Black people,No,The author's motivation appears to be an academic exploration of historical views rather than promoting hate or racism,Non-hate,Negative,-0.5267
How business can make a difference for #refugees by @user #WithRefugees @user @user @user @user @user,No,the tweet does not contain any racial hate speech against People of African Descent Black people because it discusses refugees without any derogatory language or implications,No,the author's motivation for writing the tweet is not hateful or racist because it promotes a positive message about helping refugees,Non-hate,Neutral,0.0
How can a bitch fuck with a man who has a girlfriend .. A PREGNANT GIRLFRIEND LMAO fucking hoes,No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation appears to be expressing frustration or disdain towards a situation rather than being hateful or racist,Hate,Negative,-0.3954
"How dare you!! How about giving our own women the choice to be able to walk on OUR streets safe in the knowledge they won't be raped and murdered courtesy of YOUR out of control immigration. You've created a monster, you are a monster #MayMustGo @user",No,"this tweet does not specifically target People of African Descent or contain racial hate speech it focuses on immigration and safety concerns rather than race,",Yes,the author's motivation appears to be driven by fear and anger towards immigration policies rather than a direct expression of hate or racism,Hate,Positive,0.8247
How fast I catch feelings vs how fast I move on,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist,Non-hate,Neutral,0.0
How is it that no law enforcement entity finds it odd that you can leave the WH dead broke and then buy your Skank daughter a $10 million apartment and pay for a $3 million wedding. Have the Clintons ever gone back to Haiti??? #maga #tcot,No,the tweet does not contain explicit racial hate speech against Black people it discusses financial matters and political figures without racial context,No,the author's motivation appears to be critical of political figures rather than driven by hate or racism,Hate,Negative,-0.9143
"How the #Democrats gonna get around this one? They want to abolish #2A but now the #Illegals are demanding their 2A rights. So hes already here illegally and now hes broken our gun laws. 2x felon, Priceless #BuildThatDamnWallNow #EndChainMigration",No,the tweet does not contain explicit racial hate speech against Black people as it focuses on immigration and gun laws rather than race,No,the author's motivation appears to be political critique rather than hateful or racist intent as it addresses policy issues rather than targeting a specific racial group,Hate,Negative,-0.8573
How to Pronounce Audi Cunt ↺RT❤ #slit #box #muff #clit #Audi #slut #gash #puss #twat #AudiCunt #a,No,the tweet does not contain any references to race or specifically target People of African Descent,No,the author's motivation appears to be unrelated to hate or racism as the content seems to focus on crude language and not racial issues,Non-hate,Negative,-0.802
Hundreds of migrants scale fences to enter Spanish enclave,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet is not hateful or racist as it appears to be a factual statement about migration without any indication of prejudice,Non-hate,Neutral,0.0
"Hungary Welcomes White South African Refugees, Not Muslim migrants from the Middle East - Free Speech Time - @user",Yes,the tweet explicitly distinguishes between groups based on race and religion suggesting a preference for white refugees which can be interpreted as racially motivated hate speech against non-white groups,No,the author's motivation appears to be focused on promoting a specific political stance rather than expressing personal hatred or racism explicitly,Hate,Positive,0.7184
"Hungary's New laws target Muslim migrants ""to preserve Christian culture of Europe"" - Free Speech Time - @user",No,"the tweet does not contain racial hate speech against People of African Descent as it focuses on Muslim migrants and does not mention Black people or racial issues,",No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses legislation related to cultural preservation rather than promoting hate against a specific racial group,Hate,Positive,0.5106
Hungary: UN treaty could 'inspire millions' of migrants,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.5719
I FUCKING TOLD YOU SKANK WHORE SLUTS LISTEN TO MS SERIOUSLY,No,the tweet does not specifically mention or target People of African Descent,No,the author's motivation appears to be frustration or anger rather than racial hatred,Hate,Negative,-0.8658
I am not a refugee but thank you anyways for supporting my thread,No,"the tweet does not contain any racial hate speech against People of African Descent Black people it is a neutral statement expressing gratitude for support,",No,the author's motivation for writing the tweet does not appear to be hateful or racist it simply acknowledges support without any negative connotations,Non-hate,Positive,0.7964
"I don't catch feelings, I don't catch flights, but I do catch dudes slippin and fuck their girls",No,this tweet does not contain racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to reflect a personal attitude rather than a targeted attack on a specific group,Hate,Negative,-0.6956
"I don’t see anything in the MSM about Ft Myers police Officer Jobbers-Miller (29 years old!) being killed by an illegal Haitian immigrant last week! What the heck is the matter with people? This man is being buried today -very, very Sad!! Stop letting them in this country!!",Yes,the tweet expresses a negative sentiment towards Haitian immigrants which can be interpreted as racial hate speech against People of African Descent,No,the author's motivation seems to stem from a concern about immigration policy rather than an explicit hatred towards Black people,Non-hate,Negative,-0.9484
I feel like post birth abortion should be a thing...,No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as it discusses a controversial topic without targeting any specific racial group,Non-hate,Positive,0.3612
I have a great idea on immigration. Lets pay them both welfare and medical benefits and the right to break our laws. Lets educate their 30 year old children like ms13 members these things can be paid for by cuts to American children and VA benefits. This will detour them.,No,this tweet does not contain racial hate speech against People of African Descent Black people are not specifically mentioned or targeted in a racial context,No,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism towards a specific racial group,Non-hate,Positive,0.8481
"I have no shame bruh, none at all",No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it lacks context indicating such intent,Non-hate,Positive,0.3724
"I have to admit, Animojis are hysterical to use. I keep my girlfriend laughing all day when she is at work. She wants an #iPhoneX ASAP.",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.5994
I just submitted a comment saying NO to the Citizenship Question .@realDonaldTrump plans to include a citizenship question on the 2020 Census this question will instill fear in immigrant communities &amp; will lead to an undercount of the national population. Submit a comment TODAY!,No,the tweet does not contain any racial hate speech against People of African Descent as it discusses a citizenship question and its impact on immigrant communities without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it advocates for immigrant rights and concerns about representation in the census,Non-hate,Negative,-0.7525
I like girls with gag reflexes... Cause I enjoy holding their heads down and watching them struggle through it,No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity in any context,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a sexual preference rather than targeting a specific racial group,Hate,Positive,0.25
I like to delete comments that say 'first' to assert my dominance,No,this tweet does not contain racial hate speech against People of African Descent Black people it is focused on comment moderation and personal behavior,No,the author's motivation for writing the tweet is not hateful or racist it expresses a preference for managing online interactions without targeting any racial group,Non-hate,Positive,0.5106
I might be old but at least I came up in a time when hip hop was in its prime and people didn't have bitch ass feelings,No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or express hatred towards any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it reflects a personal opinion about hip hop culture without targeting any specific group,Non-hate,Positive,0.8352
I need to detach & destress from work right now because the way these privileged white women are on full bitch mode…,No,the tweet does not specifically target or express hatred towards People of African Descent,No,the author's motivation appears to be frustration with a particular group rather than a hateful or racist intent,Hate,Negative,-0.2263
I only follow pretty girls that live close enough to fuck ☺️,No,this tweet does not contain any explicit racial hate speech against People of African Descent Black people it is focused on a preference for following certain individuals based on attractiveness and proximity,No,the author's motivation does not appear to be hateful or racist it seems to express a personal preference rather than targeting a specific racial group,Hate,Positive,0.4019
I really sympathise for the kid at @user DC office who answered my call. I asked him how he feels about governement approved murder and sexual trafficking of detained immigrant children. He told me he feels awful but the congressman has no new comment. @user,No,the tweet does not contain racial hate speech against People of African Descent as it discusses issues regarding immigrant children without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses concern for the plight of detained immigrant children and criticizes government actions,Non-hate,Negative,-0.765
I really want to do this DNA ancestry thing to finally understand what I am but i’m tooo scared that these companies will use my DNA and clone me 😭😩,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses personal curiosity and concern about privacy,Non-hate,Negative,-0.8848
I saw a women driving whilst speaking on the phone I cursed that cunt :),No,the tweet does not contain any racial hate speech against People of African Descent as it does not mention race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration about a specific behavior rather than targeting a racial group,Hate,Negative,-0.0516
I sit here and wonder sometimes like what a man have to be going through to just want to rape a woman dude like it’s sick,No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference any race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses concern about a violent act without targeting any specific group,Non-hate,Negative,-0.5719
I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;,No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or refer to any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration towards a specific behavior rather than targeting a racial group,Hate,Negative,-0.7346
I think it's clear who the best choice for president is.... Michael fucking Phelps,No,the tweet does not contain any racial hate speech against Black people as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a political opinion without derogatory language,Non-hate,Positive,0.7783
"I think percentage wise, my female followers here are better looking than IG. You always have an open seat on my face. @user u first",No,the tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on physical appearance and interaction rather than race,Hate,Positive,0.7184
"I thought I saw a dead dog on the side of the road and was about to lose it, but then I realized it was just a cat",No,the tweet does not contain any references to race or people of African descent,No,the author's motivation appears to be humorous and not hateful or racist,Non-hate,Negative,-0.5423
I wish men would listen to women and call out their fellow men for their sexist behavior instead of instantly going 'not all men',No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation is to promote gender equality rather than express hate or racism,Non-hate,Positive,0.4019
I wish u would stfu guilty hoe,No,this tweet does not contain explicit racial hate speech against Black people,No,the author's motivation appears to be more about personal conflict rather than racial animus,Hate,Neutral,-0.0258
I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐,Yes,the use of the racial slur is a clear indication of hate speech against Black people,Yes,the language used in the tweet suggests a derogatory view of the individuals mentioned indicating a motivation rooted in racism,Hate,Negative,-0.8957
"I'm a couple days late, but you should read this story from @user on the real estate business of immigrant detention centers:",No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses a topic related to immigrant detention centers without any racial context or derogatory language,No,the author's motivation for writing the tweet is not hateful or racist it appears to be informative and encourages reading without negative connotations,Non-hate,Negative,-0.5023
I'm a human being not a toy so stop fucking playing with me #WomenSuck,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation does not appear to be hateful or racist as it expresses frustration without targeting any racial group,Hate,Negative,-0.1304
"I'm genuinely surprised to see that Wings Over Scotland supports mass uncontrolled immigration into Scotland (He lives in England.) thinks failed Asylum seekers should stay on uncapped welfare and thinks Mundell is a bigot for wanting immigration law applied.Wings, what a cuck!",No,the tweet does not contain explicit racial hate speech against People of African Descent Black people,No,the author's motivation appears to be criticism of immigration policy rather than expressing hate or racism,Non-hate,Negative,-0.2942
I'm just over here laughing at how this little ol' white girl came at Sam and thought she was gonna win... LIKE BITCH DO YOU KNOW WHO WE ARE,No,this tweet does not contain explicit racial hate speech against Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation seems to be more about personal rivalry or conflict rather than a broader hateful or racist sentiment,Hate,Positive,0.6908
"I'm not a lover, I'm a fighter... But I'll still fuck you right",No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not seem hateful or racist as it does not reference race or express hostility towards any racial group,Hate,Negative,-0.7569
I'm not the one to let people profit on my back... I'll break yours and take what's mine 😘,No,this tweet does not contain racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a personal sentiment about self-empowerment without targeting any specific group,Non-hate,Positive,0.6908
"I'm only gonna waste your time, break your heart and ruin your vagina, to make you stronger as a woman. You're welcome",No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity in any form,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a personal relationship dynamic rather than targeting a specific racial group,Hate,Positive,0.4939
I'm sorry but c'mon if women were as hysterical as men we'd have them all in interment camps until we figured this shit out.,No,this tweet does not contain racial hate speech against People of African Descent Black people are not mentioned or targeted in this context,No,the author's motivation does not appear to be hateful or racist as the statement focuses on gender rather than race,Hate,Negative,-0.8006
ICE Leader: Ryan's Immigration Bill Another 'Gang of 8' Debacle via @user    Dump rino Ryan...,No,the tweet does not contain any explicit racial hate speech against Black people,No,the author's motivation appears to be political criticism rather than hate or racism,Non-hate,Negative,-0.3818
ILLEGAL ALIEN CRIMEIs rampant in the first Sanctuary State 'Oregon'!These statistic are outrageous and should be construed to be a close poll of US states.@SpeakerRyan #NoAmnesty #NoDACA #DeportThemAll #ProtectUSCitizens,No,the tweet does not specifically target People of African Descent and focuses on immigration issues instead,No,the author's motivation appears to be related to immigration policy rather than racial hatred,Hate,Negative,-0.8236
ILLEGAL ALIEN SCAM ALERT!   Deport Illegals  with their kids dont allow them to drop off their kids like Road Kill at the Border !  U.S Taxpayers not their babysitters  what happen to #FamiliesBelongTogether ? #Immigration #RedNationRising  #Trump #MAGA,No,the tweet does not specifically target People of African Descent and focuses on immigration issues rather than race,No,the author's motivation appears to be focused on immigration policy rather than racial hatred,Hate,Negative,-0.9244
Idk who these things are or why they're popular all of the sudden... And that's my meme about that,No,this tweet does not contain any racial hate speech against Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation does not appear to be hateful or racist as the tweet is vague and does not express any animosity towards any group,Non-hate,Positive,0.34
"If #WeThePeople want a #WALL - Give us a WALL!! #Congress works for US, not themselves and the Special Interests who pour BILLIONS of dollars into their Coffers. It's not up to them, it's up to US! #BuildTheWall #BuildThatWall #MAGA #KAG",No,the tweet does not contain any racial hate speech against People of African Descent Black people it focuses on immigration and political issues rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a desire for political action regarding immigration policy,Hate,Positive,0.7074
"If I was president I would- introduce revocation of citizenship bills- voter I.D. executive order- border wall- do ""merit based"" pro white immigration- more pro life policies to increase white birthrates- take away LGBT degeneracy rights- term limits- segregate america",Yes,This tweet promotes policies that are explicitly designed to benefit white people while marginalizing others including People of African Descent,Yes,The author's motivation appears to be rooted in a desire to establish a racially discriminatory framework that favors one racial group over others,Hate,Positive,0.6249
"If I watch your snap story, just know it because I'm bored AF... I really don't care about you or your life",No,this tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses boredom rather than animosity towards any group,Non-hate,Negative,-0.6132
"If Richard Stallman has 1 GB of RAM, and if you have 1 GB of RAM, Richard Stallman has more RAM than you.",No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing this tweet is not hateful or racist as it discusses a technical comparison without any racial context,Non-hate,Neutral,0.0
If a woman doesn't want you just unleash your charm. Women are weak and will cave after almost nothing.;,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses women in general rather than any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it reflects a misguided view on gender dynamics rather than racial animus,Hate,Negative,-0.1083
