Tweet,Hate Speech Detected,Explanation (Hate Speech),Motivation of the Author,Explanation (Motivation),Original Label_x,Sentiment,Sentiment Score
ISIS jihadists' transfer could bring new migrant crisis,No,this tweet does not contain racial hate speech against People of African Descent as it refers to ISIS jihadists which is not a racial group,Yes,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses a potential migrant crisis without targeting any specific racial group,Non-hate,Negative,-0.6249
"If a guy doesn't have a psycho ex, then you know his dick game weak AF.",Error,Error processing,Error,Error processing,Non-hate,Negative,-0.7351
"If any woman is a victim of sexual assault I pray you read the #metoo timeline, having an ex who was a victim of rape tell me she was and",No,the tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation appears to be supportive and empathetic towards victims of sexual assault,Non-hate,Negative,-0.886
If syrian refugees want to sue Germany because of delays go a head who is to say they would be given Asylum anyway ungratful and sad,Error,Error processing,Error,Error processing,Hate,Negative,-0.4215
If women want equailty they should be drafted into war. See how that feels!!!,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses gender equality and military service rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about gender issues rather than targeting a specific racial group,Hate,Negative,-0.6679
"If you are not aware of this situation, you need to be as the US has taken in thousands of these Muslim refugees.",Error,Error processing,Error,Error processing,Non-hate,Neutral,0.0
"If you care more about ""refugees"" than your own sons and daughters, you've got some self-evaluation to do.",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a general sentiment about refugees without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses concern for a perceived prioritization issue rather than animosity towards any race,Hate,Positive,0.4939
"If you don't have haters you're doing somethin wrong... I got haters, stalkers and people that just plain don't like me... Luh u hoes",No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a general sentiment about having critics without targeting any specific group,Non-hate,Negative,-0.6987
If you find it necessary to message a complete stranger about your hurt feelings over a post... It might be time to log off the internet,No,this tweet does not contain any racial hate speech against People of African Descent Black people as it does not reference race or make any derogatory comments about any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address general online behavior rather than targeting any specific group,Non-hate,Negative,-0.5267
If you gotta rape a female to get pussy you really should just die,No,this tweet does not contain racial hate speech against People of African Descent Black people because it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses a violent sentiment towards a behavior rather than targeting a specific racial group,Non-hate,Negative,-0.8709
If you say not all men to me you're getting blocked without discussion.,No,this tweet does not contain any racial hate speech against People of African Descent as it does not mention race or ethnicity in any way,No,the author's motivation appears to be a response to a specific comment rather than an expression of hate or racism,Non-hate,Negative,-0.2732
If you slow the video down you can see the problem..... Yep she's a woman #WomenSuck,No,the tweet does not contain racial hate speech against People of African Descent Black people it targets women in general rather than a specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a negative sentiment towards women but not specifically towards any racial group,Hate,Negative,-0.128
If you're a chick and I followed you back its only cause you live close enough to fuck ☺️,No,this tweet does not contain racial hate speech against People of African Descent it focuses on sexual objectification rather than race,No,the author's motivation appears to be based on sexual interest rather than a hateful or racist intent,Hate,Negative,-0.128
If you've never had shit dick you probably have a small dick,No,the tweet does not reference any racial or ethnic group and does not contain hate speech against People of African Descent,No,the motivation of the author appears to be making a crude comment about sexual experiences rather than expressing hate or racism,Non-hate,Positive,0.3239
Ill-legal migration isÂ invasion,No,this tweet does not specifically target People of African Descent and lacks explicit racial language or context,No,the author's motivation appears to be focused on migration policy rather than expressing hatred or racism,Hate,Neutral,0.0
Illegal Alien Heroin Dealer Has Been Charged 41 Times In 10 Years via @user anyone explain to me why?#BuildTheWall #NoAmnesty #EndChainMigration #BanSanctuaryCities#EnforceUSLaws8 US Code 1325This FELON should never have been Free!,No,"the tweet does not explicitly target People of African Descent or contain racial hate speech it focuses on immigration and crime rather than race,",No,the author's motivation appears to be focused on immigration policy and law enforcement rather than promoting hate or racism,Hate,Negative,-0.8908
Illegal Alien Stabbed Woman To Death At Horse Track @user @user #NoAmnesty #NoDACA #DeportThemAll,No,the tweet does not specifically mention race or target people of African descent it discusses illegal immigration and a violent crime,No,the author's motivation appears to be focused on immigration policy rather than racial hatred,Hate,Negative,-0.886
"Illegal Alien With History Of Child Sexual Assault Has Raped Another Child @user @user NEED TO PUT A STOP TO THIS!#BuildTheWall #NoAmnestyEver #NoDACA #DeportThemAll #KeepAmericansSafe In other words, DO YOUR JOB!",No,the tweet does not specifically target People of African Descent and focuses on immigration and crime rather than race,No,the author's motivation appears to be related to immigration policy and safety rather than racial hatred,Hate,Negative,-0.9478
Illegal Aliens Killed Two Search And Rescue Dogs In Texas wicked infernal barbarians have no place in society!#BuildTheWallNow #DeportThemAll #NoAmnesty#NoDACA#NoMs,Error,Error processing,Error,Error processing,Hate,Negative,-0.8932
Illegal alien charged with murder of homeless woman in New York City:  #StopTheInvasion,No,this tweet does not contain explicit racial hate speech against Black people as it does not mention race or ethnicity,Yes,the author's motivation appears to be hateful as it uses charged language that implies a negative view of immigrants and suggests a threat to society,Non-hate,Negative,-0.8779
Illegal alien in upstate NY allegedly raped young girl #SecureTheBorder #FamilyValues,No,the tweet does not specifically target People of African Descent and does not contain racial slurs or derogatory language related to race,No,the author's motivation appears to be focused on immigration issues rather than promoting hate or racism,Hate,Negative,-0.8481
"Illegal alien turns himself in to ICE following deadly hit-and-run car crash, report says #PreventableDeath #StopTheInvasion #ThereAreMoreOfThemOutThere",No,the tweet does not specifically target or express hatred towards People of African Descent it discusses an incident involving an illegal alien without racial context,No,the author's motivation appears to be focused on immigration issues rather than racial hatred or discrimination,Non-hate,Negative,-0.743
"Illegal immigrant accused of raping, impregnating non-verbal 13-year-old girl",No,this tweet does not contain racial hate speech against Black people as it does not mention race or ethnicity,Yes,the author's motivation may be perceived as hateful as it focuses on a crime involving an immigrant without context or nuance,Hate,Negative,-0.891
"Illegal immigrant breaks into NJ home, rapes 6-year-old girl, police say #FoxNewsThis horrific act is reason enough to#BuildTheWall #NoDACADeal #NoAmnesty #EndChainMigration #EndSanctuaryCities #EndIllegalBirthrightCitizenship#DeportThemAll",No,the tweet does not contain explicit racial hate speech against Black people it focuses on illegal immigration and crime rather than race,Yes,the author's motivation appears to be hateful as they advocate for extreme measures against immigrants suggesting a general hostility towards them,Hate,Negative,-0.926
Im a skank for understanding the very basics of life!,No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Neutral,0.0
Im not gonna sit back and let you categorize ALL WHITE MEN are targeting blacks people. Wtf are you even talking about? My best friend since middle school is BLACK. Half of all my friends are BLACK. This cop who gave me a warning yesterday is BLACK. Stfu with that racist mindset,No,the tweet defends against a generalization about white men and does not express hate towards Black people,No,the author's motivation appears to be to counter perceived racism and promote a personal connection with Black individuals,Non-hate,Positive,0.0772
Ima end up fighting this bitch fr !! You getting on my nerves lil hoe !!,No,this tweet does not contain any racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses frustration towards an individual rather than a group based on race,Hate,Negative,-0.8614
Imagine what would happen if the U.S. did this?  Mexico would suddenly be building a wall.    'Use foreign aid budget to help illegal migrants go back home' via @user,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or target any racial group specifically,No,the author's motivation for writing the tweet is not hateful or racist as it discusses a policy issue without expressing hatred or prejudice towards any group,Non-hate,Negative,-0.2263
Immigrant team members winning on behalf of America.  #ImmigrantsMakeAmericaGreat,No,this tweet does not contain any racial hate speech against Black people as it does not reference race or promote hatred towards any racial group,No,the author's motivation appears to celebrate immigrant contributions rather than express hate or racism,Non-hate,Positive,0.5267
Immigrants convicted of felonies and serious misdemeanors should be subject to citizen revocation and deportation. Why are we keeping criminals here?,No,this tweet does not specifically target People of African Descent or any racial group it addresses immigrants in general,No,the author's motivation appears to focus on crime and immigration policy rather than expressing hate or racism towards a specific racial group,Hate,Negative,-0.8176
In Austria the elder people in homes need 4 Euro for food daily each. Now the goverment like to reduce the benefit for refugees to 5 Euro daily. Why refugees get more money than the originated citiziens ?,No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not specifically target any racial group,Yes,the author's motivation for writing the tweet appears to be critical of government policies regarding financial support for refugees suggesting a sense of unfairness rather than outright hate or racism,Hate,Positive,0.6705
In Mexico & CanadaONLY NATIVE BORN CITIZENS ARE ALLOWED TO VOTE IN THEIR ELECTIONS & EXCLUDES NATURALIZED CITIZENS!We should do the same in U.S.A.#RETWEET#RESIST#ThursdayThoughts #TrumpKnew Help #BuildThatWall @ #EndDACA#TheFive,No,the tweet does not contain racial hate speech against People of African Descent as it does not mention race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on citizenship and voting rights rather than targeting a specific racial group,Hate,Positive,0.4574
"In each country of world must be established camps for refugees. There within 7 days it will finally decided, they can stay or go home.If they dont like to go home they should get only few food and had to stay there forever.",No,", the tweet does not specifically target People of African Descent or any racial group and discusses refugees in general without racial context,",No,", the author's motivation appears to be focused on a policy suggestion rather than expressing hatred or racism towards any specific group",Non-hate,Negative,-0.2755
"In honor of World Refugee Day on June 20, our Chicago office is going to raise $30k in 30 days. Join our peer-to-peer fundraising campaign: designed to assist not only refugees, but also immigrant populations and vulnerable people—our new neighbors.",No,this tweet does not contain any racial hate speech against People of African Descent Black people as it discusses support for refugees and immigrant populations without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist as it promotes assistance and solidarity with vulnerable communities,Non-hate,Positive,0.09
"In many areas of the country there are large numbers of immigrants with  less than 2 years of college education, community colleges can be the  best option! Join us April 13 learn more!  @user @user @user @user @user",No,the tweet does not contain any language that targets or discriminates against People of African Descent,No,the author's motivation appears to be informative and not hateful or racist,Non-hate,Positive,0.7896
"In recent months, the focus of the media has been on the Rohingya refugees in India or recently about the furor over NRC in Assam. But the fact that Sri Lankan refugees, have been here for nearly 35 years,...",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses refugees from different communities without targeting any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to be highlighting the plight of refugees without derogatory intent,Non-hate,Neutral,0.0
"In solidarity, Germany to take in 50 migrants rescued in Med",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses migration in a neutral context without any derogatory language or racial targeting,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it expresses solidarity and humanitarian action rather than animosity or prejudice,Non-hate,Positive,0.6124
"In stretch of Arizona border, migrant families keep coming",No,the tweet does not contain any explicit racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses migrant families without derogatory language,Non-hate,Neutral,0.0
"Inspired by everything from perceptual psychology to hip-hop, @user ​alumnus @user ('13) made his creative passions a reality despite the hardships he went through as a child of immigrant parents. Full story here:  #BeBaruch #BaruchPride",No,The tweet does not contain any language or sentiments that express hate towards People of African Descent or any racial group,No,The author's motivation appears to be positive and supportive highlighting achievements and resilience without any indication of hate or racism,Non-hate,Positive,0.8519
Inspiring: a Former #refugee among winners of Fields medal ‘“ the 'Nobel prize for maths' â¦@Refugeesâ©,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet appears to be positive and supportive of refugees,Non-hate,Positive,0.9062
Interesting how US intervention in Central America caused the migrant catastrophe itself...,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses US intervention and migration issues without targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to critique a political issue rather than express hate,Non-hate,Negative,-0.4019
Interesting read from our Chief Economist on how @user enhances U.S. economic growth. Learn more here: @user,No,the tweet does not contain any racial hate speech against People of African Descent as it discusses economic growth without any reference to race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it promotes an economic discussion without any negative implications towards any group,Non-hate,Positive,0.6486
Interesting use of SC experiment on social issue by well-known scholars - results are not good news from the humanistic perspective though: From welcome culture to welcome limits? Uncovering preference changes over time for sheltering refugees,No,the tweet does not contain racial hate speech against People of African Descent Black people as it discusses a social issue without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist as the focus is on scholarly research and societal issues rather than promoting hate or discrimination,Non-hate,Positive,0.7426
Introvert level expert,No,the tweet does not contain any references to race or hate speech against any group,No,the author's motivation for writing the tweet appears to be neutral and does not indicate hate or racism,Non-hate,Neutral,0.0
"Invite her over, play Rihanna 'Sex with Me' on repeat, then give her the worst sex of her life... #wastehertime2016",Error,Error processing,Error,Error processing,Hate,Negative,-0.2732
"Iranians either entered via Greece or Serbia, which recklessly grants visas to Iranians.  Some Iranians now fly into SerbiaðŸ‘‰then leave for richer state in EU. Indirect support of illegal migration must end or others must impose sanctions on Serbia to adjust attitude.@euronews",No,the tweet does not contain any racial hate speech against People of African Descent as it focuses on migration issues related to Iranians and does not reference Black people or express hatred towards them,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it discusses immigration policies and does not target any racial group negatively,Hate,Positive,0.25
Iraqi refugee charged with shooting #cop last week. Feds reportedly halted his deportation in #2016. -,Error,Error processing,Error,Error processing,Non-hate,Negative,-0.2023
"Islamic state changes its name from ISIS to ISC as they move to Canada as ""refugees"" - Free Speech Time - @user",No,the tweet does not specifically target People of African Descent or express hate towards them,No,the author's motivation seems to be critical of a political situation rather than hateful or racist,Non-hate,Positive,0.5106
It is a glorious life that I lead,No,the tweet does not contain any references to race or individuals of African descent,No,the author's motivation appears to be neutral and does not express hate or racism,Non-hate,Positive,0.6369
"It is now forbidden in France to say: 'French people first, illegal migrants out'",No,the tweet does not contain racial hate speech against People of African Descent Black people as it does not mention race or ethnicity,Yes,the author's motivation for writing the tweet is not hateful or racist as it expresses a political opinion on immigration policy without targeting any racial group,Hate,Negative,-0.7506
"It's come to the point to where, when I see the word 'all' it pisses me off because NOT ALL MEN AMD WOMEN ARE THE SAME.",No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a general frustration with the term all in relation to men and women rather than targeting any racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses a personal feeling about a phrase used in discussions about gender equality rather than promoting hate or racism,Non-hate,Negative,-0.34
It's not rape if women are considered objects! You can't rape an object! Islam is completely anti rape!,No,", the tweet does not specifically target People of African Descent and does not contain racial hate speech against Black people",No,", the author's motivation appears to be to express a controversial opinion about women and Islam rather than to promote hatred or racism",Hate,Negative,-0.2433
It's not the walk of shame if you truly give no fucks,No,the tweet does not reference race or any specific group of people,No,the author's motivation does not indicate hate or racism as it is a general statement about attitudes,Non-hate,Positive,0.33
It's the drugs pouring across our southern border that is killing our children and young people.#BuildThatWall @user,No,the tweet does not specifically target or express hate towards People of African Descent it discusses drug issues related to the southern border without racial implications,No,the author's motivation appears to focus on a political issue rather than expressing hate or racism towards a specific racial group,Hate,Negative,-0.6597
"Italy says France, Malta agreed to host some rescued migrants",No,the tweet does not contain any language or implications that target People of African Descent,No,the author's motivation appears to be neutral as they are reporting on a political agreement without expressing hate or bias,Non-hate,Positive,0.5994
Italy urged to permit charity sailings as death rate for Med migrants soars from 1 in 38 to 1 in 7,No,the tweet does not contain racial hate speech against People of African Descent as it discusses migrants and does not target any specific racial group,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a humanitarian issue rather than promoting hate,Non-hate,Negative,-0.2732
"Italy will no longer rescue immigrants sailing from Libya. They have withdrawn their Italian Coast Guard and instructed captains of vessels that from now on, ships in the area off Libya should apply for help to the Libyan Coast Guard.",No,the tweet discusses a policy decision regarding immigration and rescue operations without targeting any specific racial group,Yes,the author's motivation appears to be focused on immigration policy rather than expressing hate or racism,Non-hate,Negative,-0.2964
"Its forbidden to follow Soros in Hungary the parliament decides there. All foreign NGOs have to go out of Hungary otherwise the can go for 1 year into prison.This is the first step to hold indenpendce from  these people, which like to destroy Europe by refugees, Orban says.",No,the tweet does not contain racial hate speech against People of African Descent Black people because it references foreign NGOs and refugees without targeting a specific racial group,Yes,the author's motivation for writing the tweet appears to be hateful or racist because it promotes a negative view of certain groups in the context of European identity and security,Non-hate,Negative,-0.5859
I’m in Cox’s Bazar this week seeing @user brilliant work in the Kutupalong refugee camp. Monsoon season just stepped up a gear. After just two days of heavy rains &amp; there is water everywhere. #rohingyacrisis,No,this tweet does not contain any racial hate speech against People of African Descent as it discusses a humanitarian issue without derogatory language or racial targeting,No,the author's motivation for writing the tweet is not hateful or racist as it focuses on a refugee crisis and humanitarian efforts without any negative sentiment towards any racial group,Non-hate,Positive,0.5859
I’m so tired of older women at work asking me if I got married because I im pregnant like no bitch and I don’t plan on it.,No,"the tweet does not contain any racial hate speech against People of African Descent Black people it focuses on personal frustration with women at work and does not reference race or ethnicity,",No,the author's motivation for writing the tweet does not appear to be hateful or racist it expresses annoyance at a specific situation rather than targeting a racial group,Hate,Positive,0.3354
Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on you😂😂 pussy ass bitch keep trying me,No,this tweet does not contain racial hate speech against People of African Descent Black people it focuses on personal insults and does not reference race or ethnicity,No,the author's motivation for writing this tweet appears to be rooted in personal conflict and not specifically hateful or racist towards a racial group,Non-hate,Negative,-0.4877
Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.,No,the tweet does not contain any racial hate speech against People of African Descent Black people as it does not mention race or ethnicity,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a sports-related critique rather than targeting a specific racial group,Non-hate,Neutral,0.0397
Just got a ticket for going to my own park after hours . Like nigga close the gate then u dumb slut cunt hoe . Nigga said nice car when ....,Yes,the use of the term nigga is a racial slur that targets people of African descent,Yes,the language used expresses anger and derogatory attitudes indicating a motivation that is hateful and potentially racist,Non-hate,Negative,-0.7184
"Just remember ladies, whatever you're not willing to do, another whore like myself is. 😊",No,this tweet does not contain racial hate speech against People of African Descent as it does not mention race or target any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on a personal perspective rather than attacking a group,Non-hate,Positive,0.4939
"Just ten countries look after 12.5 million of world's 20 million non-Palestinian refugees, and nine of those are in developing regions, not rich ones - UN @user",No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be informative and does not express hatred or racism,Non-hate,Negative,-0.4449
"Know Your Rights, Defend Your Rights! Come join a training that focuses on building sustainable community resistance against the increased violence against communities of color &amp; immigrant communities. Aug. 8-9. 10am-4pm. Open to all. Sign up is below!",No,this tweet does not contain racial hate speech against People of African Descent as it promotes community resistance and inclusion rather than targeting any group with hate,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it advocates for rights and support for marginalized communities,Non-hate,Negative,-0.3365
"Ladies you want equal rights? Well in that case my lawn needs cutting, my car needs an oil change, and my ass needs wiping. #GetToIt",No,this tweet does not contain racial hate speech against People of African Descent Black people it targets women and uses stereotypes related to gender roles rather than race,No,the author's motivation does not appear to be hateful or racist it seems to express frustration with gender equality rather than targeting any racial group,Hate,Negative,-0.3818
"Lang and his family foundation gave a $100,000 grant to a partnership with Immigrant Justice Corps.",No,this tweet does not contain any racial hate speech against People of African Descent it discusses a grant and partnership without any derogatory language or implications about race,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to be informational about a charitable action,Non-hate,Positive,0.7096
"Last week UNHCR released their annual Global Trends Report, which found that there are currently 25.4 million refugees around the world. Will you make the future brighter for just one? Donate or become a fundraiser on behalf of refugees here. âž",No,the tweet does not contain racial hate speech against People of African Descent as it discusses refugees in general without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist as it encourages support for refugees in a humanitarian context,Non-hate,Positive,0.3818
"Lauren Southern: Tries to kill refugees in the Mediterranean.  Conservative British Government: Oh, fuck off. You're not welcome in the UK.  Chris Kenny: Ooh Lauren Southern, I can't believe she wasn't allowed into the Lakemba Mosque! What about freedom!",No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses refugees and a specific incident without targeting any racial group,Yes,the author's motivation for writing the tweet appears to be critical of the individuals mentioned and their views rather than hateful or racist,Hate,Negative,-0.7943
Laying in my bed telling me not to suck your cock cause it smelled... we know why.. it was up some skanks arse before you came to mine,No,this tweet does not contain racial hate speech against People of African Descent Black people it discusses a personal encounter without any racial context or implications,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration about a specific situation rather than targeting a racial group,Hate,Positive,0.2037
Lebanese Christian beats up Syrian refugee in his home and screams at his wife (with Subtitles),No,this tweet does not contain racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet is not hateful or racist as it does not target a specific racial group,Hate,Negative,-0.296
"Lebron James helps kids education, while  #trump helps #immigrant kids separate from their families",No,the tweet does not contain racial hate speech against People of African Descent Black people because it discusses education and immigration issues without derogatory language or slurs,No,the author's motivation for writing the tweet is not hateful or racist because it appears to critique political figures without targeting any racial group negatively,Non-hate,Positive,0.6369
Leftist guy kicked out from his own house naked by refugees he invitied,No,the tweet does not specifically target People of African Descent and does not contain racial slurs or derogatory terms,Yes,the author's motivation appears to be critical of a political stance rather than expressing outright hate or racism,Hate,Neutral,0.0
Legal US immigrants face legal problems after votingThey actually thought they had a right to vote after years of being here & refusing to become a citizen!They won't commit to our nation but expect our respect.That will never happen.#BuildThatWall,No,", the tweet does not specifically target People of African Descent and focuses on legal immigrants instead,",No,", the author's motivation appears to be against illegal immigration rather than being racially motivated",Hate,Negative,-0.4471
"Lessons consensual #sex for Mr #Weinstein &; others - you mislead, coerce and force yourself on #women - guess what it is #assault and #rape?",No,the tweet does not contain racial hate speech against People of African Descent Black people as it focuses on issues of consent and sexual assault rather than race,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it addresses a specific behavior rather than targeting a racial group,Non-hate,Negative,-0.8591
"Let me pick your brains with this concept ""EQUAL RIGHTS"".  What is that we are getting equal rights? We call equal rights being debt embedded? We call equal rights moving from kasi to cities without carrying pass? Nevertheless i carry one since i look like ""immigrant""",No,this tweet does not contain any racial hate speech against Black people as it discusses equal rights and personal experiences without targeting a specific racial group,No,the author's motivation does not appear to be hateful or racist as they are questioning the concept of equal rights and expressing personal sentiments rather than promoting hate,Non-hate,Neutral,0.0
"Let’s talk about immigrants fighting fires - not starting them: (photo: Marcus Yan, Los Angeles Times)",No,this tweet does not contain racial hate speech against People of African Descent Black people as it does not reference race or ethnicity in a derogatory manner,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to address a specific issue regarding immigrants and fire incidents without targeting any racial group,Non-hate,Negative,-0.3612
"Libya, migrants &amp; karma: Europe's new migration policy wrecks on North African reality",No,the tweet does not contain any racial hate speech against People of African Descent as it discusses migration policy and does not target any racial group specifically,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it seems to focus on political and social issues rather than expressing animosity towards any group,Non-hate,Neutral,0.0
Life a hoe but gaw damn shit just so good when you hitting it right,No,this tweet does not contain racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a personal sentiment without targeting any specific group,Non-hate,Negative,-0.6322
"Like Germany - also in Austria left minded clerks support refugees, like democrats in USA. Beware of such elements !",No,the tweet does not specifically target or express hatred towards People of African Descent it refers to left-minded clerks and refugees in general rather than a specific racial group,No,the author's motivation appears to be a critique of political ideologies rather than an expression of hate or racism,Hate,Positive,0.7901
"Lil bitch that pussy so dry, You finna break the rubber",No,the tweet does not contain racial hate speech against People of African Descent Black people it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express frustration or a personal comment without targeting a specific racial group,Hate,Negative,-0.5859
Lml 'no matter what color a girl is she's still a hoe' That's funny.,No,this tweet does not explicitly target People of African Descent or any specific racial group,No,the author's motivation appears to be humor rather than hate or racism,Hate,Positive,0.4588
Looks like UK population will be increased by 300 million if US immigrants forced to go home! #Stopbrexit #FBPE #Brexit #GuyVerhofstadt #WATON #Barnier,No,the tweet does not contain racial hate speech against People of African Descent Black people it discusses immigration in a general context without targeting any specific racial group,No,the author's motivation for writing the tweet is not hateful or racist it appears to express a political opinion related to immigration and Brexit without racial implications,Non-hate,Positive,0.2244
Looks like another girl fucked up another relationship. When are you gonna learn ladies?,No,this tweet does not contain racial hate speech against People of African Descent Black people it addresses women in general without reference to race,No,the author's motivation does not appear to be hateful or racist it seems to express frustration with relationship dynamics rather than targeting a specific racial group,Non-hate,Negative,-0.4404
Looooooooool I can’t believe ‘BEN WOTTS’ aka dick head fuck boy send me a pic of his hairy ass hole n asked me to peg him.. weird cunt 🤣🤣🤣,No,this tweet does not contain racial hate speech against People of African Descent as it does not reference race or ethnicity in any way,No,the author's motivation for writing the tweet does not appear to be hateful or racist as it focuses on a personal interaction rather than targeting a specific racial group,Non-hate,Negative,-0.6808
"Machete-Wielding Nigerians Wage War In Italian City :Blood flows in the streets of Ferrara, Italy, as Nigerian migrants wage war with machetes, axes and knives, local media reports",Yes,the tweet describes violent actions attributed to Nigerians which can perpetuate negative stereotypes against Black people,Yes,the author's motivation appears to be sensationalist and could be aimed at inciting fear or hostility towards Nigerian migrants,Hate,Negative,-0.8316
Macron the centrist cat stands like the gorgeous Eiffel Tower in glass tuxedo thx for the war lies n propagandas are you still sending refugees to forests? War criminal! Free New Caledonia @user @user,No,the tweet does not contain any direct racial hate speech against Black people,No,the author's motivation appears to be political criticism rather than hateful or racist intent,Hate,Negative,-0.4574
Many lice you will find in Viennese schools. Some refugees has brought us this as gift. To rescue it will cost 30 â‚¬ a person.,No,the tweet does not specifically target or demean people of African descent or any racial group,No,the author's motivation appears to be focused on a public health concern rather than expressing hate or racism,Hate,Positive,0.7351
"Many years ago I remember the ""Bradford experiment"" starting. This was to see how many immigrants could be packed into a town before things went seriously wrong. As nothing happened, other towns were selected and today we are past the point of no return. So sad. What treachery.",No,the tweet does not contain explicit racial hate speech against People of African Descent Black people,No,the author's motivation appears to be a critique of immigration policies rather than a hateful or racist intent,Hate,Negative,-0.8553
Marc Gasol volunteering aboard migrant rescue boat,No,the tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation for writing the tweet does not appear to be hateful or racist,Non-hate,Positive,0.5267
Marchionne's hometown proud of ailing former Fiat Chrysler CEO,No,the tweet does not contain any references to race or racial groups,No,the author's motivation appears to be neutral and informative without any indication of hate or racism,Non-hate,Positive,0.4767
Massive DNC voter fraud! #CriminalDNC #CorruptDNC #FascistLeft Time for Justice! #DrainTheSwamp #MAGA #TrumpOCaptainMyCaptain #ILOVEICE #BuildThatWall #DeportIllegals,No,The tweet does not contain any direct references or derogatory terms aimed specifically at People of African Descent,No,The author's motivation appears to be focused on political issues rather than racial hatred,Hate,Negative,-0.2462
"Massive red salute to a living legend now leaving us: Arsene Tchakarian, the last living member of the Missak Manouchian Group -- the communist immigrant partisan militia that fought the Nazi occupation of France during World War II -- has died at age 101.",No,this tweet does not contain any racial hate speech against People of African Descent Black people,No,the author's motivation appears to be respectful and commemorative rather than hateful or racist,Non-hate,Negative,-0.8689
"Maybe diversity.Or results of western globalization,war propaganda of Pentagon n Hollywood,arming terrorists/Anti-Govt groups,refugees can be good for economy for labors/trafficking.Eiffel Tower in glass is many things.But it's not peace. @user @user",No,this tweet does not contain explicit racial hate speech against Black people it discusses broader issues of diversity and globalization without targeting any racial group specifically,No,the author's motivation does not appear to be hateful or racist as the tweet focuses on economic and political commentary rather than expressing animosity toward any group,Non-hate,Negative,-0.2382
Me when people take a post too seriously and I'm reading their butt hurt comments,No,the tweet does not contain any racial hate speech against People of African Descent Black people it discusses comments without any racial context,No,the author's motivation for writing the tweet does not appear to be hateful or racist it seems to express a reaction to others' comments rather than targeting any group,Non-hate,Negative,-0.6249
